restaurant_name,cuisines,avg_cost_for_two,has_table_booking,has_online_delivery,price_range,rating,votes
56 Ristorante Italiano,Italian,2200,True,True,4,3.7,416
All Time Cafe,Multicuisine,500,False,False,2,3.6,32
Baba's,North Indian,900,False,True,2,3.6,110
Chilli Indiana,Italian,500,False,False,2,3.8,74
Go Kylin,Multicuisine,1500,False,True,3,3.5,81
Just for Chai,Cafe,450,False,False,1,3.5,116
Kabab Mistri,Multicuisine,550,False,True,2,3.6,36
Nashta,Multicuisine,700,False,False,2,3.7,224
Nooba,Chinese,1500,False,False,3,3.6,148
Side Wok,Multicuisine,2000,True,True,4,3.9,280
Takamaka,Multicuisine,1700,True,False,3,3.9,67
The Ark,Multicuisine,2000,True,False,4,3.7,45
The Gathering Hut,Multicuisine,700,False,True,2,3.5,27
Wangchuk's Ladakhi Kitchen,Multicuisine,850,False,True,2,3.6,241
Daawat-e-Kashmir,North Indian,1200,False,True,3,4.2,146
La Pino'z Pizza,Multicuisine,1000,True,True,3,4.0,259
The Diet Kitchen,Multicuisine,700,False,True,2,4.0,20
Om Sweets & Snacks,Multicuisine,500,False,True,2,3.1,138
Subway,Fast Food,500,False,True,2,2.8,101
Taste of Tamil Nadu,Multicuisine,400,False,False,1,3.1,94
The Bridge - Hotel Clark Inn Gurgaon,Multicuisine,1400,True,False,3,2.8,7
Gardenia - Hotel Grenville,Multicuisine,1500,True,False,3,2.8,15
Armory - Hotel Haut.Monde,Finger Food,1000,True,False,3,2.9,6
Citron - Hotel Haut.Monde,Multicuisine,1300,True,False,3,2.7,13
Gabbar Meals,North Indian,450,False,True,1,3.4,260
McDonald's,Fast Food,500,False,True,2,2.7,90
Crust Bistro,Italian,800,False,True,2,3.6,144
Dunkin' Donuts,Fast Food,600,False,True,2,3.6,243
Kabab Roll Cafe,North Indian,600,False,True,2,3.8,121
Starbucks,Cafe,700,False,False,2,3.8,183
Eggers Madhouse,Fast Food,500,False,True,2,4.0,647
Gallery Caf�� - Hyatt Place,Cafe,1500,True,False,3,3.8,73
Spice It - Hotel IBIS,Fast Food,1000,True,False,3,2.7,96
Nukkadwala,Fast Food,300,False,True,1,3.4,41
Power Play Resto Bar,Multicuisine,1850,True,False,3,2.8,91
Daikichi,Asian,1000,True,False,3,3.6,70
The Atrium - By Jukaso It Suites,Multicuisine,1500,True,False,3,2.8,21
Delhi - Kingdom of Dreams,Street Food,500,False,False,2,3.7,364
Lucknow - Kingdom of Dreams,North Indian,1000,False,False,3,3.7,179
Longitude 77��03' Bar - Le Meridien Gurgaon,Finger Food,1600,True,False,3,3.4,23
I-Kandy - Le Meridien Gurgaon,Finger Food,4500,True,False,4,3.6,218
Bella Cucina - Le Meridien Gurgaon,Italian,4000,True,False,4,4.1,38
Bar Code - Leisure Inn,Finger Food,1900,True,False,3,3.0,6
Bites - Leisure Inn,Multicuisine,1400,True,False,3,3.0,19
Outback Bar and Grill - Leisure Inn,Multicuisine,1200,True,False,3,3.0,10
Citrus Cafe - Lemon Tree Premier,Multicuisine,2000,True,False,4,3.2,137
Ammu's South Indian Restaurant,South Indian,300,False,False,1,2.8,45
Barista,Cafe,650,False,False,2,3.3,22
Bengali By Nature,Fast Food,400,False,True,1,3.3,38
Burger Planet,Fast Food,300,False,True,1,3.2,21
Cafe Coffee Day,Cafe,450,False,False,1,3.1,20
Chini Bowl,Multicuisine,800,False,False,2,2.8,15
E Yum,Multicuisine,750,False,True,2,3.4,69
Handi X-Press,Multicuisine,550,False,True,2,3.2,75
Ion Club & Dining Lounge,Multicuisine,1800,True,False,3,2.6,115
Komachi,Asian,1200,True,False,3,3.2,39
Mehfil-e-Handi,Multicuisine,400,False,False,1,2.8,36
Mezbaan's,Multicuisine,600,False,False,2,2.7,61
Mini Mahal Delux,Multicuisine,1200,True,False,3,2.8,23
Pita Pan,Multicuisine,600,False,True,2,3.1,82
SBar Club & Lounge,Finger Food,2200,True,False,4,3.1,13
China Club,Multicuisine,2000,False,False,4,3.8,283
Coriander Leaf,Multicuisine,1600,True,True,3,3.8,665
Doughlicious,Fast Food,550,False,True,2,3.6,69
FreshMenu,Multicuisine,600,False,True,2,3.7,198
L'Angoor,Multicuisine,2500,True,False,4,3.5,57
The Cakelicious Factory,Fast Food,200,False,True,1,3.6,43
Green's,Multicuisine,350,False,True,1,2.3,31
New Zaika,Multicuisine,600,False,False,2,2.4,35
Love Is Cakes,Cafe,600,False,True,2,4.1,246
Costa Coffee,Cafe,600,False,False,2,3.3,31
Uforia,Multicuisine,1500,True,False,3,3.5,240
Vapour Pub & Brewery,Multicuisine,1500,False,False,3,3.7,1902
Pirates of Grill,Multicuisine,2000,True,False,4,4.1,2806
Barista Creme Lavazza,Cafe,650,False,False,2,3.2,13
Frozen Adda,Multicuisine,350,False,False,1,3.0,5
McDonald's,Fast Food,500,False,False,2,3.2,68
Mr Idli Xpress,Multicuisine,450,False,False,1,2.6,120
bu��no,Multicuisine,650,False,True,2,3.7,18
Starbucks,Cafe,700,False,False,2,3.5,66
Al Kabab,North Indian,800,False,True,2,2.7,67
Bangkok 1,Asian,550,False,False,2,3.3,40
Barista,Cafe,650,False,True,2,3.4,39
Cafe Cravings,Multicuisine,600,False,False,2,3.4,19
Hello Sichuan,Chinese,750,False,False,2,2.9,42
McDonald's,Fast Food,500,False,True,2,3.4,234
Rajasthali,Multicuisine,750,True,False,2,2.9,501
Street Foods by Punjab Grill,Multicuisine,700,False,True,2,2.6,61
Subway,Fast Food,500,False,True,2,3.3,81
Tibb's Frankie,Fast Food,350,False,False,1,3.4,118
Tunday Kababi Dastarkhwan-e-Awadh,North Indian,700,False,False,2,3.1,13
Dunkin' Donuts,Fast Food,600,False,True,2,3.7,26
Haldiram's,Fast Food,600,False,False,2,3.6,185
Keventers,Beverages,400,False,False,1,3.6,27
Khaaja Chowk,Multicuisine,1000,True,True,3,3.6,496
Phantom,Multicuisine,1500,True,False,3,3.5,55
Sage,Italian,900,False,False,2,3.5,205
TGI Friday's,American,2500,True,True,4,3.7,730
The Belgian Fries Company,Multicuisine,400,False,True,1,3.7,31
The Grills King,Multicuisine,1400,True,False,3,3.8,468
Chicago Pizza,Fast Food,600,False,False,2,2.3,29
Suburbia - The Empire,Multicuisine,1800,True,False,3,2.1,90
Viva Hyderabad,Multicuisine,600,False,True,2,2.3,34
Queens Caf��,Multicuisine,900,True,False,2,4.0,62
Cafe Coffee Day,Cafe,450,False,False,1,3.3,34
FOA - The Flavours of Arabia,Multicuisine,1500,True,True,3,3.4,165
A1,Biryani,200,False,False,1,3.0,4
Apni Rasoi,North Indian,400,False,False,1,2.9,4
DBDN Deena Meat Vala,North Indian,500,False,False,2,3.2,5
Deep Chicken Corner,North Indian,500,False,False,2,3.2,18
Dilli Rasoi,Multicuisine,700,False,False,2,3.2,31
French Omelette,Fast Food,100,False,False,1,3.2,7
Green Chick Chop,Fast Food,350,False,False,1,2.9,5
Hangout Cafe,Fast Food,200,False,True,1,3.4,27
Hari Om Rasoi,North Indian,400,False,False,1,3.2,28
Harish Phulwari,Fast Food,600,False,False,2,3.1,4
Hotel Rajvanshi Restaurant,Multicuisine,600,False,False,2,3.3,25
Jagdish Vaishno Dhaba,North Indian,150,False,False,1,3.1,12
JVR Jayka,North Indian,200,False,False,1,2.9,5
Kaza,Multicuisine,1000,True,False,3,3.1,25
Knight Delight Kafe,Fast Food,500,False,True,2,2.6,12
Ko Jitters,Fast Food,450,False,False,1,3.0,6
Laajawab Chaap Express,North Indian,250,False,False,1,3.1,17
Laddu Gopal,Multicuisine,400,False,False,1,3.0,13
Mini's Royal Cafe,Multicuisine,500,False,False,2,3.3,21
Pakwan,Multicuisine,400,False,True,1,3.4,60
Patiala,Multicuisine,600,False,False,2,3.4,33
Pind Balluchi,North Indian,800,False,True,2,2.7,11
Pizza Man,Fast Food,400,False,False,1,2.9,8
Punjabi Dhani,North Indian,700,False,False,2,3.2,25
Raju Halwai,North Indian,450,False,False,1,3.1,7
Rupa Tikki Wala And Caterers,Street Food,150,False,False,1,2.8,4
Samrat The Cake Shoppe,Fast Food,150,False,False,1,3.0,11
Samrat,Fast Food,400,False,False,1,2.9,10
Sanjha Chula,North Indian,700,False,False,2,3.0,6
Silver Crown,Fast Food,500,False,True,2,2.5,12
Super Bakery,Fast Food,250,False,False,1,3.3,26
The Chic,Fast Food,200,False,False,1,3.0,15
Unique Bus Wales,Chinese,200,False,False,1,2.8,16
Dilli 6 Express,North Indian,550,False,False,2,3.5,31
Mangle Di Kulfi,Multicuisine,100,False,False,1,3.6,18
The Oven Artist,Cafe,800,False,False,2,3.5,25
Pizza Hut Delivery,Fast Food,800,False,True,2,2.2,93
Hot Cherries,Cafe,400,False,False,1,3.6,84
Domino's Pizza,Fast Food,700,False,False,2,2.4,112
Coldpress Company,Multicuisine,500,False,True,2,4.1,74
Hahn's Kitchen,Asian,1800,False,False,3,3.2,12
Shree Rathnam,Multicuisine,800,True,True,2,3.4,36
Caffe Tonino,Multicuisine,1400,False,True,3,3.8,101
Carl's Jr.,Fast Food,650,False,True,2,3.5,45
Delhi Club House,Multicuisine,1700,False,False,3,3.9,81
GoGourmet,Multicuisine,600,False,True,2,3.7,33
Shophouse by Kylin,Multicuisine,1500,True,False,3,3.5,37
Starbucks,Cafe,700,False,False,2,3.5,16
Baskin Robbins,Ice Cream,300,False,False,1,3.1,14
Bikaner Sweets & Restaurant,Multicuisine,350,False,False,1,3.1,9
Burger Bites & More,Fast Food,450,False,False,1,2.9,19
Caf�� Gramophone,Fast Food,700,False,False,2,3.2,15
Chawla Bakers,Multicuisine,200,False,False,1,3.2,18
Crust N Cakes,Cafe,550,False,True,2,3.2,6
Darjeeling Kanchanjanga Momos,Fast Food,200,False,False,1,2.9,4
Desserts 83,Cafe,200,False,False,1,3.2,10
Express Kitchen,Multicuisine,600,False,False,2,2.9,4
Giani's,Multicuisine,400,False,False,1,3.1,24
Hangover,Multicuisine,800,True,False,2,2.7,11
Sangam Sweets,Multicuisine,250,False,True,1,2.5,9
Shree Bikaner Misthan Bhandar,Multicuisine,300,False,False,1,3.0,4
Shree Shyam Rasoi,North Indian,350,False,False,1,3.1,12
Swad On Grill,Multicuisine,400,False,False,1,3.1,17
The Pepper's,Multicuisine,250,False,False,1,3.0,5
Cafe 55 - Park Inn,Multicuisine,1500,True,False,3,3.2,13
New Town Lounge & Bar - Park Plaza,Multicuisine,3000,True,False,4,3.4,20
New Town Pastry Shop - Park Plaza,Cafe,1200,False,False,3,3.2,26
New Town Cafe - Park Plaza,Multicuisine,2200,True,False,4,3.7,176
The Great Kabab Factory - Park Plaza,North Indian,3000,True,False,4,3.7,340
K2 Restaurant,Multicuisine,2000,True,False,4,3.0,21
Angels in my Kitchen,Fast Food,350,False,True,1,3.1,84
Barista,Cafe,650,False,False,2,3.3,41
Cafe Coffee Day,Cafe,450,False,False,1,2.8,18
Cafe Naklee,Cafe,400,False,False,1,3.2,10
Chacha's Take Away,North Indian,700,False,True,2,2.8,16
Colonel's Kababz,North Indian,900,True,True,2,3.0,61
Domino's Pizza,Fast Food,700,False,False,2,2.8,70
Green Chick Chop,Fast Food,350,False,False,1,2.8,16
Naushi's Kitchenette,Multicuisine,500,False,False,2,3.4,57
Sapra Pastry Treat,Fast Food,250,False,True,1,3.0,33
Subway,Fast Food,500,False,True,2,3.2,92
Sunny Sweets,Multicuisine,200,False,False,1,3.3,22
The Healthy Rasoi,Multicuisine,500,False,False,2,3.7,25
Burger King,Fast Food,500,False,True,2,3.0,71
Hong Kong Express,Multicuisine,700,False,True,2,3.2,100
Viva Hyderabad,Multicuisine,600,False,True,2,2.3,32
Cafe Rouge - Ramada,Fast Food,1500,True,False,3,3.5,194
Shamji Sweets,Mithai,200,False,False,1,3.2,15
Sialkoti Vaishno Dhaba,North Indian,250,False,False,1,3.1,16
Haldiram's,Fast Food,600,False,False,2,3.6,315
Club Prison,Finger Food,1800,False,False,3,2.4,53
Maa Bhagwati Tiffins,North Indian,200,False,False,1,3.0,4
Spices & Sauces,Multicuisine,1500,True,False,3,3.0,8
Assam Tea Corner,Multicuisine,150,False,False,1,2.8,6
Bakingo,Cafe,400,False,False,1,3.0,4
Balaji Sweets & Snacks,Multicuisine,400,False,False,1,2.9,6
Baxman Delivers,Fast Food,800,False,False,2,2.9,4
Burger Point,Fast Food,300,False,False,1,3.2,20
Burger Xpress,Fast Food,300,False,False,1,3.1,20
Cafe Coffee Day,Cafe,450,False,False,1,2.8,34
Cake Factory,Cafe,300,False,True,1,3.3,36
Cake Maker,Multicuisine,200,False,False,1,3.0,5
Captain's Table,Cafe,200,False,False,1,3.1,41
Carpedium,Cafe,200,False,False,1,3.1,7
Chef Sack Kitchen,Multicuisine,500,False,False,2,3.1,7
Chinar Junction,Multicuisine,600,False,False,2,2.8,8
Frontier,Cafe,200,False,False,1,2.9,10
Ganpati Rasoi,North Indian,200,False,False,1,3.2,11
Indian & Chinese Corner,Multicuisine,400,False,False,1,3.1,21
Juice Lounge,Fast Food,350,False,False,1,3.4,25
KB's Kulfi & Icecream,Ice Cream,200,False,True,1,3.3,19
KB's Kulfi & Icecream,Ice Cream,200,False,True,1,3.3,43
Keventers,Beverages,250,False,False,1,2.6,18
KFC,Fast Food,500,False,True,2,2.7,17
Madras Cafe,Fast Food,300,False,False,1,3.3,69
Madurai Meenakshi Bhawan,Multicuisine,300,False,False,1,3.4,25
Masala Fusion,Multicuisine,600,False,True,2,3.2,52
Moti Mahal Delux Tandoori Trail,Multicuisine,800,True,False,2,2.9,16
Mr. & Mrs. Idly,Multicuisine,400,False,False,1,3.0,5
Pind Bawarchi,Multicuisine,600,False,True,2,3.1,8
Republic of Chicken,Fast Food,400,False,False,1,2.8,9
Ridhi Sidhi,Multicuisine,500,False,True,2,3.0,30
Romi Da Dhaba,North Indian,450,False,False,1,3.2,34
Shamji Sweets,Multicuisine,600,False,False,2,2.9,26
Six Pack Kitchen,Multicuisine,600,False,False,2,3.2,13
Taste of Dilli 6,Multicuisine,650,False,True,2,2.7,9
The Guls,North Indian,650,False,False,2,3.0,21
The League Restaurant,Multicuisine,900,True,False,2,3.1,17
The Plaza Solitaire,Multicuisine,900,True,False,2,3.3,32
Uttarakhand Fast Food,North Indian,200,False,False,1,2.9,6
Viva Hyderabad,Multicuisine,600,False,True,2,2.5,70
Wahid Food Corner,North Indian,400,False,False,1,2.8,6
Zync - Rosewood Hotel,Multicuisine,1000,True,False,3,3.0,5
Konetto Pizza,Fast Food,150,False,False,1,3.5,32
South Store,South Indian,200,False,False,1,3.5,64
Captain Bill$ Deliverz,Fast Food,1000,False,True,3,2.4,23
China Hut,Fast Food,300,False,False,1,2.4,18
G Dot,Multicuisine,400,False,True,1,2.4,26
Cake2you,Cafe,400,False,False,1,3.0,4
Delight Express,Multicuisine,400,False,False,1,2.9,6
Empress,Multicuisine,1000,True,False,3,2.9,5
Hotel DDR,Multicuisine,500,False,False,2,2.8,10
Khan Kabab Corner,North Indian,500,False,False,2,3.0,4
Kwality Cakes and Bakes,Fast Food,350,False,False,1,3.2,12
Nite Bites,Multicuisine,650,False,True,2,2.9,4
Oriental Kitchen Express,Multicuisine,450,False,True,1,3.3,14
Royal Mart,Fast Food,300,False,False,1,2.9,4
Sikkim Fast Food,Chinese,350,False,False,1,2.7,36
ZASTY,Multicuisine,500,False,False,2,3.5,28
Maachh Bhaat,East Indian,600,False,True,2,3.4,256
Domino's Pizza,Fast Food,700,False,False,2,3.3,32
GoGourmet,Multicuisine,600,False,False,2,3.2,8
Snack Shack,Chinese,400,False,True,1,2.7,15
West��ross,Multicuisine,400,False,True,1,3.5,40
Cake Desire,Cafe,400,False,False,1,3.0,4
Behrouz Biryani,Biryani,600,False,True,2,3.4,17
Biryani Art,Multicuisine,1100,True,True,3,3.3,8
Daawat-e! Amritsar,North Indian,700,False,True,2,2.9,27
Faasos,Fast Food,600,False,True,2,3.0,13
Ovenstory Pizza,Fast Food,500,False,True,2,3.3,15
Pizza Hut Delivery,Fast Food,800,False,True,2,2.7,53
Game n Grillz,Fast Food,850,True,False,2,3.6,169
Hamoni Red: Play Cafe,Cafe,900,False,False,2,3.9,25
Machan,Multicuisine,900,True,False,2,3.3,88
Mainland China,Chinese,1800,True,False,3,3.3,563
Pind Balluchi,North Indian,800,False,True,2,3.4,1022
Sagar Ratna,Multicuisine,600,False,False,2,2.7,235
Sasuraal,North Indian,1400,True,True,3,3.3,586
feel ALIVE,Multicuisine,1200,True,False,3,4.7,69
Matchbox,Multicuisine,1500,True,False,3,4.8,245
Prankster,Multicuisine,1500,True,False,3,4.8,1478
21 Gun Salute,Multicuisine,2000,True,True,4,3.9,1365
Backyard Underground,Multicuisine,1400,True,False,3,3.5,134
Bikanervala,Fast Food,550,False,True,2,3.8,966
Chin Chin,Chinese,1500,True,True,3,3.5,429
Domino's Pizza,Fast Food,700,False,False,2,3.6,146
Eggjactly,Fast Food,500,False,False,2,3.7,241
Gola Sizzlers,Multicuisine,1500,True,False,3,3.5,853
Hunter Valley,Multicuisine,1600,True,False,3,3.6,254
Jungle Jamboree,Multicuisine,1500,True,False,3,3.8,1317
McDonald's,Fast Food,500,False,True,2,3.5,187
My Bar Headquarters By Dockyard,Multicuisine,1500,True,False,3,3.9,401
Punjabi by Nature,North Indian,1500,True,True,3,3.6,302
Sandys Cocktails & Kitchen,Multicuisine,1800,True,True,3,3.9,297
Sense Of Spirits,Multicuisine,1200,True,False,3,3.9,280
Starbucks,Cafe,700,False,False,2,3.7,269
Swagath,Multicuisine,1500,True,False,3,3.6,289
The Old School Brew House,Multicuisine,2000,True,False,4,3.9,96
Barcelos,Multicuisine,1400,True,False,3,4.0,322
Boombox Brewstreet,Multicuisine,1600,True,False,3,4.4,391
BRONX Bar Exchange,Multicuisine,2100,False,False,4,4.1,569
Djinggs,Multicuisine,1500,False,False,3,4.1,105
Downtown - Diners & Living Beer Cafe,Multicuisine,1800,False,False,3,4.4,3569
Drifters Cafe,Multicuisine,400,False,False,1,4.1,208
Gung The Palace,Asian,2500,True,True,4,4.2,327
Magadh and Awadh,Multicuisine,1200,True,True,3,4.0,226
Mamagoto,Multicuisine,1600,True,True,3,4.1,875
Molecule Air Bar,Multicuisine,1500,True,False,3,4.2,1809
Nagai,Asian,3300,False,False,4,4.3,56
PitStop BrewPub,Multicuisine,1250,True,False,3,4.4,166
The Classroom,Multicuisine,1200,True,False,3,4.4,146
bu��no,Multicuisine,650,False,True,2,3.8,99
Bottles and Barrels,Multicuisine,1850,True,False,3,4.0,242
A One Rasoi,North Indian,500,False,False,2,3.1,11
Angeethi,Multicuisine,450,False,False,1,2.7,73
Burger Point,Fast Food,300,False,False,1,2.7,7
Cafe Coffee Day,Cafe,450,False,False,1,3.1,23
Cake Castle,Fast Food,250,False,True,1,3.2,23
CHA,Fast Food,200,False,False,1,3.2,7
Chai Point,Fast Food,200,False,True,1,2.9,10
Fees - The Cloud Kitchen,North Indian,850,False,False,2,2.9,5
Food Ka Mood,Multicuisine,500,False,True,2,3.1,34
Frozen Factory,Multicuisine,200,False,False,1,3.1,7
Goli Vada Pav No. 1,Street Food,150,False,True,1,3.1,5
Green Chick Chop,Fast Food,350,False,False,1,3.1,14
Harichatni.com,Multicuisine,500,False,False,2,2.9,7
Kk Chaap Express,Fast Food,250,False,False,1,3.3,8
Latenight.in,Multicuisine,600,False,True,2,3.0,8
Mitran Da Junction,North Indian,500,False,False,2,2.7,7
Mogambo Kitchen,Fast Food,350,False,False,1,3.1,9
Mother Ringlet,Multicuisine,450,False,False,1,2.5,52
Sna-X Point,Fast Food,300,False,False,1,3.2,39
Wow! Momo,Chinese,400,False,False,1,2.9,9
Yashna,North Indian,500,False,True,2,2.8,73
Twigly,Fast Food,500,False,True,2,4.5,76
Bakers Oven,Cafe,600,False,True,2,3.6,183
Dilli 6 On Wheels,Multicuisine,250,False,True,1,3.8,142
La Pino'z Pizza,Italian,650,True,True,2,3.5,22
LeanBodyMeals,Multicuisine,600,False,True,2,3.9,144
Om Sweets & Snacks,Multicuisine,500,False,True,2,3.5,486
Tasty Tweets,Cafe,400,False,True,1,3.9,104
The Kathi Rolls,Fast Food,400,False,True,1,3.5,136
Flying Cakes,Cafe,350,False,True,1,2.4,13
Bikkgane Biryani,Multicuisine,800,True,True,2,4.0,530
Cafeast,Multicuisine,500,False,False,2,3.0,6
Yomo-Your Only Momo Outlet,Fast Food,150,False,False,1,3.0,5
Midnight Sutra,Fast Food,600,False,True,2,3.0,174
Paddy's - The Grub Grill,Fast Food,600,False,True,2,3.2,11
Sugar Rush By Saiba,Cafe,400,False,False,1,4.1,176
Bamboo House,Multicuisine,550,False,True,2,3.4,64
Burger Unlimited Kitchen,Fast Food,600,False,True,2,3.2,41
Cafeteria Point,Cafe,500,False,True,2,3.2,24
Choudhary Gohana Famous Jalebi,Multicuisine,200,False,False,1,3.2,10
Curry N' Tandoor,North Indian,500,False,False,2,3.2,18
Dawat-e-Ishq,Multicuisine,600,False,True,2,3.3,59
Delish Bake N Choc,Fast Food,250,False,False,1,2.9,28
Flavours,Multicuisine,600,False,False,2,3.3,74
Om Sweets & Snacks,Multicuisine,500,False,True,2,2.8,14
Om Sweets,Multicuisine,300,False,True,1,3.2,50
Raj Restaurant,North Indian,700,False,False,2,3.1,11
Tasha's Artisan Foods,Cafe,200,False,False,1,3.2,10
Urban Kitchen,Multicuisine,500,False,True,2,3.2,88
Nite Bites,Multicuisine,650,False,True,2,3.7,427
Raj Restaurant,Multicuisine,700,False,True,2,2.4,92
Burger Hut,Fast Food,300,False,False,1,2.8,16
Dancing Turkeys,European,800,False,False,2,3.3,17
Zizo,Multicuisine,1600,True,True,3,3.9,233
Grill King Kabab & Curries,Multicuisine,500,False,True,2,2.4,20
Aarush - A Mediterranean Kitchen,Mediterranean,600,False,False,2,3.2,6
Blossoms 4 U,Cafe,300,False,True,1,3.0,6
Breakfast@60,Multicuisine,120,False,False,1,3.1,6
Bunny Burgers,Fast Food,400,False,True,1,3.3,15
Curry Haus,North Indian,600,False,True,2,3.1,4
Droolfi,Cafe,100,False,False,1,3.0,4
Earthen Spices,Multicuisine,600,False,False,2,2.7,20
FatPlates,North Indian,600,False,False,2,3.0,18
Food4U!,Multicuisine,600,False,True,2,3.2,18
Ghar Ki Handi,North Indian,300,False,False,1,3.0,6
Giani,Multicuisine,300,False,False,1,3.2,7
Great Desserts Company,Cafe,300,False,False,1,3.3,14
Green Chick Chop,Fast Food,350,False,False,1,2.9,4
Mughlai Treat,North Indian,500,False,False,2,3.2,48
Munch,Fast Food,700,False,True,2,3.1,9
New Spice World,Fast Food,600,False,False,2,2.9,5
Pure Bliss,Multicuisine,500,False,False,2,3.0,33
Puskar Raj Momos & Chinese Corner,Chinese,200,False,False,1,3.0,4
Sai-Yo!,Multicuisine,650,False,True,2,3.1,37
Shanghai Cafe,Chinese,600,False,True,2,2.6,17
The Blaze,Multicuisine,750,True,False,2,2.9,8
Ullu Delivers,Multicuisine,500,False,True,2,2.8,5
Yomo-Your Only Momo Outlet,Fast Food,150,False,False,1,3.0,6
Dimsum Democracy,Chinese,500,False,False,2,3.6,47
Midnight Hunger,Multicuisine,400,False,False,1,3.8,46
The Punjab Kitchen,North Indian,350,False,True,1,3.9,37
Too Maach,Multicuisine,800,False,True,2,3.5,46
Chawla's�_,Multicuisine,800,False,False,2,2.2,66
Chy - Na Express,Chinese,400,False,True,1,2.2,46
Kwality,Multicuisine,650,False,False,2,2.4,52
Brother's Snacks and Shakes,Fast Food,300,False,True,1,3.2,12
Ginger Garlic,Chinese,600,False,True,2,2.8,106
Arabicaa 9,Middle Eastern,500,False,False,2,3.3,22
Burger Xpress,Fast Food,300,False,False,1,3.4,94
Dilli Light,Multicuisine,600,False,True,2,2.6,16
KB's Kulfi & Icecream,Ice Cream,200,False,True,1,2.8,11
MyLoveBiryani.Com,Multicuisine,350,False,False,1,3.2,16
Tandoori Adda,Multicuisine,450,False,True,1,3.2,32
Tiffins 4 U,North Indian,200,False,False,1,3.1,27
Cafe Cup of Life,Fast Food,550,False,True,2,3.7,45
DCK- Dana Choga's Kitchen,North Indian,800,False,True,2,3.5,148
Kishu Di Hatti Sweets,Mithai,150,False,False,1,3.6,20
KC Bakers,Cafe,350,False,True,1,3.2,13
Sham Sweets,Multicuisine,200,False,False,1,2.8,7
Gopala,Multicuisine,250,False,False,1,3.4,37
Halki Aanch,Multicuisine,700,False,True,2,3.3,64
New Sukh Sagar,Street Food,100,False,False,1,3.2,16
Sweets Corner,Multicuisine,450,False,False,1,2.7,28
Minus5degree,Multicuisine,200,False,False,1,3.6,28
Qureshi's Kabab Corner,North Indian,650,False,False,2,4.0,398
